client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region,portrait_name,month,visits,liters,spend,increase_visits_on_bonus,responds_to_personal_recommendations,requires_fast_service,expects_vip_service,requires_reporting,prefers_eco_options,requires_education,prefers_regular_station,reaction_cluster,AB_group,spend_modified
61c9b576-8914-4796-8d5f-df6a25782a83,Физическое лицо,Да,Нет,Нет,Дизель,57,37,8,2954,ст. Байкальск,Постоянный клиент,2,4,45.261901323583785,4245.428531967276,0.09272958519685061,1.0539282383459627,0.0,0.0,0.0,0.0,0.0,0.9752352607837701,0,control,4245.428531967276
61c9b576-8914-4796-8d5f-df6a25782a83,Физическое лицо,Да,Нет,Нет,Дизель,57,37,8,2954,ст. Байкальск,Постоянный клиент,3,3,39.08861499246562,3125.309819628608,0.05255354042040312,0.9745470046756844,0.0,0.0,0.0,0.0,0.0,1.0716876623070568,0,control,3125.309819628608
61c9b576-8914-4796-8d5f-df6a25782a83,Физическое лицо,Да,Нет,Нет,Дизель,57,37,8,2954,ст. Байкальск,Постоянный клиент,4,2,40.665966433305684,2823.5646667393094,0.12739646867343069,0.977412304991922,0.0,0.0,0.0,0.0,0.0,1.0265417175062166,0,control,2823.5646667393094
61c9b576-8914-4796-8d5f-df6a25782a83,Физическое лицо,Да,Нет,Нет,Дизель,57,37,8,2954,ст. Байкальск,Постоянный клиент,5,2,49.515444483693514,3713.3348499681047,0.04830379962292107,0.9900235124963754,0.0,0.0,0.0,0.0,0.0,1.0429978677935439,0,test,4068.4003812757996
61c9b576-8914-4796-8d5f-df6a25782a83,Физическое лицо,Да,Нет,Нет,Дизель,57,37,8,2954,ст. Байкальск,Постоянный клиент,6,4,36.46364478334506,3683.8581296295006,0.12270497128703324,1.004675945897247,0.0,0.0,0.0,0.0,0.0,1.064873012570212,0,test,4036.1051250951277
cc877dc0-8d0c-4809-874b-143d8bc56af7,Юридическое лицо,Нет,Да,Да,Дизель,100,69,13,10531,с. Киров (Вятка),Постоянный корпоративный клиент,1,2,39.36813027251022,2551.1294882690613,0.0,0.0,0.0,0.0,1.0227642731534403,0.0,0.0,0.9754298910949147,0,test,2795.0660530511905
cc877dc0-8d0c-4809-874b-143d8bc56af7,Юридическое лицо,Нет,Да,Да,Дизель,100,69,13,10531,с. Киров (Вятка),Постоянный корпоративный клиент,2,7,29.695857816107587,3657.7193320559063,0.0,0.0,0.0,0.0,1.01141493944729,0.0,0.0,0.9508178356807169,0,control,3657.7193320559063
cc877dc0-8d0c-4809-874b-143d8bc56af7,Юридическое лицо,Нет,Да,Да,Дизель,100,69,13,10531,с. Киров (Вятка),Постоянный корпоративный клиент,3,4,36.63630311843649,3265.991812340961,0.0,0.0,0.0,0.0,1.0024994423326445,0.0,0.0,1.0300844788475476,0,control,3265.991812340961
cc877dc0-8d0c-4809-874b-143d8bc56af7,Юридическое лицо,Нет,Да,Да,Дизель,100,69,13,10531,с. Киров (Вятка),Постоянный корпоративный клиент,4,6,42.33068789150742,3071.784418767891,0.0,0.0,0.0,0.0,0.9940092560585425,0.0,0.0,0.9800883109721207,0,test,3365.505510665081
cc877dc0-8d0c-4809-874b-143d8bc56af7,Юридическое лицо,Нет,Да,Да,Дизель,100,69,13,10531,с. Киров (Вятка),Постоянный корпоративный клиент,5,2,33.19536926919426,3444.6772990048566,0.0,0.0,0.0,0.0,0.9705690804104257,0.0,0.0,0.967387538580753,0,test,3774.054051916117
cc877dc0-8d0c-4809-874b-143d8bc56af7,Юридическое лицо,Нет,Да,Да,Дизель,100,69,13,10531,с. Киров (Вятка),Постоянный корпоративный клиент,6,3,48.5513555399087,3723.975416320147,0.0,0.0,0.0,0.0,1.0101665570503178,0.0,0.0,1.0443401294089263,0,test,4080.058388418358
24465655-195e-4b2c-845e-16d2f4381a85,Физическое лицо,Да,Нет,Нет,Бензин,43,24,8,2639,к. Апатиты,Постоянный клиент,1,5,38.11566433957554,3923.2767090966854,0.11678678013063232,1.0059768319936497,0.0,0.0,0.0,0.0,0.0,0.9505167668536995,0,control,3923.2767090966854
24465655-195e-4b2c-845e-16d2f4381a85,Физическое лицо,Да,Нет,Нет,Бензин,43,24,8,2639,к. Апатиты,Постоянный клиент,2,4,37.76678153334553,3230.0181415163843,0.04073695006120911,0.9245869224080372,0.0,0.0,0.0,0.0,0.0,1.0181619069797774,0,control,3230.0181415163843
24465655-195e-4b2c-845e-16d2f4381a85,Физическое лицо,Да,Нет,Нет,Бензин,43,24,8,2639,к. Апатиты,Постоянный клиент,3,2,42.515238191325736,3730.895657346268,0.11490005460121279,0.9616165593006092,0.0,0.0,0.0,0.0,0.0,0.9609592578192311,0,test,4087.6403362810543
24465655-195e-4b2c-845e-16d2f4381a85,Физическое лицо,Да,Нет,Нет,Бензин,43,24,8,2639,к. Апатиты,Постоянный клиент,4,4,35.53946674565189,4104.674047526885,0.10510969083189695,0.9734302098119847,0.0,0.0,0.0,0.0,0.0,1.0654915915182577,0,control,4104.674047526885
24465655-195e-4b2c-845e-16d2f4381a85,Физическое лицо,Да,Нет,Нет,Бензин,43,24,8,2639,к. Апатиты,Постоянный клиент,5,5,39.70636245860875,3386.4121779153297,0.04621535901622924,0.9959752434428341,0.0,0.0,0.0,0.0,0.0,1.040610918412783,0,control,3386.4121779153297
24465655-195e-4b2c-845e-16d2f4381a85,Физическое лицо,Да,Нет,Нет,Бензин,43,24,8,2639,к. Апатиты,Постоянный клиент,6,4,38.950075160693814,3935.5267747562616,0.12001469485753466,1.014415612823691,0.0,0.0,0.0,0.0,0.0,0.9701953487182188,0,test,4311.838085670356
5cda65fd-69c6-4319-b359-6372f37ef4c6,Физическое лицо,Да,Да,Нет,Бензин,44,32,10,3295,г. Курганинск,Постоянный клиент,1,3,44.24255441590414,3972.804636021928,0.0935821271953244,1.0123841695841187,0.0,0.0,0.0,0.0,0.0,0.9793900958733668,0,test,4352.680420421742
5cda65fd-69c6-4319-b359-6372f37ef4c6,Физическое лицо,Да,Да,Нет,Бензин,44,32,10,3295,г. Курганинск,Постоянный клиент,2,2,40.14902461089831,3233.0866407513126,0.0999977516024027,0.9825097520110526,0.0,0.0,0.0,0.0,0.0,0.9421550429576379,0,control,3233.0866407513126
5cda65fd-69c6-4319-b359-6372f37ef4c6,Физическое лицо,Да,Да,Нет,Бензин,44,32,10,3295,г. Курганинск,Постоянный клиент,3,3,42.760736733186896,3503.5741214747127,0.1398984795263962,1.0556792737996616,0.0,0.0,0.0,0.0,0.0,1.0179240798598197,0,test,3838.582532291204
5cda65fd-69c6-4319-b359-6372f37ef4c6,Физическое лицо,Да,Да,Нет,Бензин,44,32,10,3295,г. Курганинск,Постоянный клиент,4,4,37.76351583410202,4000.4240112633083,0.07080582591602048,0.9869651957375698,0.0,0.0,0.0,0.0,0.0,1.0579093183435977,0,control,4000.4240112633083
5cda65fd-69c6-4319-b359-6372f37ef4c6,Физическое лицо,Да,Да,Нет,Бензин,44,32,10,3295,г. Курганинск,Постоянный клиент,5,8,39.42458415019461,3103.161937657903,0.11464212775942087,0.9862469441283248,0.0,0.0,0.0,0.0,0.0,0.9585281604980634,0,control,3103.161937657903
5cda65fd-69c6-4319-b359-6372f37ef4c6,Физическое лицо,Да,Да,Нет,Бензин,44,32,10,3295,г. Курганинск,Постоянный клиент,6,2,36.611710466284904,3209.530751354052,0.03686578540474884,1.0024322568180721,0.0,0.0,0.0,0.0,0.0,1.0116769249623652,0,test,3516.4230159952817
34121f50-339a-4fa3-8f37-f19db2327ed0,Физическое лицо,Нет,Да,Нет,Бензин,46,26,8,1792,к. Самара,Редкий клиент,1,3,41.255697209586074,3397.620635816502,0.17805812094520873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,test,3722.497875543088
34121f50-339a-4fa3-8f37-f19db2327ed0,Физическое лицо,Нет,Да,Нет,Бензин,46,26,8,1792,к. Самара,Редкий клиент,2,8,47.02168726907043,3601.584202015087,0.08822230781862533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,control,3601.584202015087
34121f50-339a-4fa3-8f37-f19db2327ed0,Физическое лицо,Нет,Да,Нет,Бензин,46,26,8,1792,к. Самара,Редкий клиент,3,0,44.0227627775362,3547.429914516438,0.13949263715968943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,test,3886.631774371713
34121f50-339a-4fa3-8f37-f19db2327ed0,Физическое лицо,Нет,Да,Нет,Бензин,46,26,8,1792,к. Самара,Редкий клиент,4,1,34.71006616005517,4483.721367450871,0.11253040500763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,control,4483.721367450871
34121f50-339a-4fa3-8f37-f19db2327ed0,Физическое лицо,Нет,Да,Нет,Бензин,46,26,8,1792,к. Самара,Редкий клиент,5,4,34.843420927988234,4016.9646253487354,0.21045111394329813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,test,4401.062945745539
34121f50-339a-4fa3-8f37-f19db2327ed0,Физическое лицо,Нет,Да,Нет,Бензин,46,26,8,1792,к. Самара,Редкий клиент,6,1,46.059480600851394,3124.612885073176,0.18176218148929024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,test,3423.3853844557475
cc1f081b-f927-439c-8b19-e3a0dd68e57a,Физическое лицо,Да,Да,Нет,Бензин,63,32,7,2986,г. Грозный,Постоянный клиент,1,4,37.58282569070841,3246.0729044157524,0.08253932207701431,1.0386921313134976,0.0,0.0,0.0,0.0,0.0,1.0103434147977164,0,test,3556.459294827
cc1f081b-f927-439c-8b19-e3a0dd68e57a,Физическое лицо,Да,Да,Нет,Бензин,63,32,7,2986,г. Грозный,Постоянный клиент,2,4,44.55215457075105,3222.1924778405205,0.09036168646116113,1.0120932812003272,0.0,0.0,0.0,0.0,0.0,0.9699803255671121,0,control,3222.1924778405205
cc1f081b-f927-439c-8b19-e3a0dd68e57a,Физическое лицо,Да,Да,Нет,Бензин,63,32,7,2986,г. Грозный,Постоянный клиент,3,2,40.56212388271619,3944.5105838056347,0.16157767913427082,0.9785939306206634,0.0,0.0,0.0,0.0,0.0,0.998963866606663,0,control,3944.5105838056347
cc1f081b-f927-439c-8b19-e3a0dd68e57a,Физическое лицо,Да,Да,Нет,Бензин,63,32,7,2986,г. Грозный,Постоянный клиент,4,0,38.50231942970766,4112.5115021881065,0.10080501559741273,0.9823756426399877,0.0,0.0,0.0,0.0,0.0,0.9975902714801917,0,control,4112.5115021881065
cc1f081b-f927-439c-8b19-e3a0dd68e57a,Физическое лицо,Да,Да,Нет,Бензин,63,32,7,2986,г. Грозный,Постоянный клиент,5,5,49.67211126183994,3596.600442371308,0.11213194840114366,1.0419753817701223,0.0,0.0,0.0,0.0,0.0,1.043224816811066,0,control,3596.600442371308
cc1f081b-f927-439c-8b19-e3a0dd68e57a,Физическое лицо,Да,Да,Нет,Бензин,63,32,7,2986,г. Грозный,Постоянный клиент,6,3,47.36310100799978,3180.3015509223474,0.06543793006644347,0.9954674891534419,0.0,0.0,0.0,0.0,0.0,1.0061530500452383,0,test,3484.3989473385714
5d9034fd-b98d-4bb2-a77e-e4474c1ebfda,Физическое лицо,Да,Нет,Нет,Дизель,60,30,3,1797,с. Гдов,Экономный водитель,1,1,40.0912467662268,3902.7044280881228,0.08206966012037285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,test,4275.877297566324
5d9034fd-b98d-4bb2-a77e-e4474c1ebfda,Физическое лицо,Да,Нет,Нет,Дизель,60,30,3,1797,с. Гдов,Экономный водитель,2,3,48.53781201659062,2998.737594744356,0.089953309976709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,2998.737594744356
5d9034fd-b98d-4bb2-a77e-e4474c1ebfda,Физическое лицо,Да,Нет,Нет,Дизель,60,30,3,1797,с. Гдов,Экономный водитель,3,5,35.4553424459095,3684.408709198715,0.048468572231034346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,test,4036.7083505568266
5d9034fd-b98d-4bb2-a77e-e4474c1ebfda,Физическое лицо,Да,Нет,Нет,Дизель,60,30,3,1797,с. Гдов,Экономный водитель,4,4,52.899049380790295,3428.4532237906956,0.10691630265580666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,test,3756.2786461275145
5d9034fd-b98d-4bb2-a77e-e4474c1ebfda,Физическое лицо,Да,Нет,Нет,Дизель,60,30,3,1797,с. Гдов,Экономный водитель,5,1,41.587640893440415,3640.814023794339,0.12886570614486192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,3640.814023794339
5d9034fd-b98d-4bb2-a77e-e4474c1ebfda,Физическое лицо,Да,Нет,Нет,Дизель,60,30,3,1797,с. Гдов,Экономный водитель,6,4,39.45285305951914,2593.947812190926,0.13128582668746835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,2593.947812190926
a8a7aa9d-aebe-429b-9524-f5df75e31d96,Физическое лицо,Да,Нет,Нет,Бензин,59,34,7,2241,д. Находка,Постоянный клиент,1,1,41.69712539318391,3485.5175286919957,0.08436531909898522,0.9652760315246423,0.0,0.0,0.0,0.0,0.0,0.9535956315888945,0,control,3485.5175286919957
a8a7aa9d-aebe-429b-9524-f5df75e31d96,Физическое лицо,Да,Нет,Нет,Бензин,59,34,7,2241,д. Находка,Постоянный клиент,2,3,42.75215736509839,3413.5622735937236,0.12619254830309617,0.9756958078360739,0.0,0.0,0.0,0.0,0.0,0.9971759499456097,0,test,3739.96383749682
a8a7aa9d-aebe-429b-9524-f5df75e31d96,Физическое лицо,Да,Нет,Нет,Бензин,59,34,7,2241,д. Находка,Постоянный клиент,3,4,42.521758986569715,3800.0978088709767,0.14075154627578865,0.9807500464904073,0.0,0.0,0.0,0.0,0.0,1.059739742414337,0,control,3800.0978088709767
a8a7aa9d-aebe-429b-9524-f5df75e31d96,Физическое лицо,Да,Нет,Нет,Бензин,59,34,7,2241,д. Находка,Постоянный клиент,4,3,45.21051982520725,3739.8619716574394,0.14093340835548723,1.0242623467013703,0.0,0.0,0.0,0.0,0.0,1.0122421446671275,0,test,4097.46400100187
a8a7aa9d-aebe-429b-9524-f5df75e31d96,Физическое лицо,Да,Нет,Нет,Бензин,59,34,7,2241,д. Находка,Постоянный клиент,5,6,35.322133335778354,2765.4789705567355,0.09725522436845394,0.9807536526356306,0.0,0.0,0.0,0.0,0.0,0.951050145591969,0,control,2765.4789705567355
a8a7aa9d-aebe-429b-9524-f5df75e31d96,Физическое лицо,Да,Нет,Нет,Бензин,59,34,7,2241,д. Находка,Постоянный клиент,6,7,39.055159920033475,4779.997637388748,0.11326606301218253,0.9865232568532463,0.0,0.0,0.0,0.0,0.0,1.057639450967003,0,test,5237.056445533546
59954813-ac20-41a9-bac1-e659378692b3,Физическое лицо,Да,Нет,Нет,Дизель,65,28,10,1732,д. Алапаевск,Редкий клиент,1,1,35.244071238819025,2491.7922850138602,0.1574583758318273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,test,2730.055083100723
59954813-ac20-41a9-bac1-e659378692b3,Физическое лицо,Да,Нет,Нет,Дизель,65,28,10,1732,д. Алапаевск,Редкий клиент,2,5,35.52656473653734,3995.886291601847,0.20940711012433377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,test,4377.969121860187
59954813-ac20-41a9-bac1-e659378692b3,Физическое лицо,Да,Нет,Нет,Дизель,65,28,10,1732,д. Алапаевск,Редкий клиент,3,2,37.29515570024529,3225.0021211711437,0.13526907222596593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,control,3225.0021211711437
59954813-ac20-41a9-bac1-e659378692b3,Физическое лицо,Да,Нет,Нет,Дизель,65,28,10,1732,д. Алапаевск,Редкий клиент,4,1,45.44741570165122,2570.6007664722792,0.1392656047848444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,control,2570.6007664722792
59954813-ac20-41a9-bac1-e659378692b3,Физическое лицо,Да,Нет,Нет,Дизель,65,28,10,1732,д. Алапаевск,Редкий клиент,5,1,40.16596653929254,4829.513080220113,0.11600787026321728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,test,5291.306507710377
59954813-ac20-41a9-bac1-e659378692b3,Физическое лицо,Да,Нет,Нет,Дизель,65,28,10,1732,д. Алапаевск,Редкий клиент,6,4,31.639004858780023,4350.664452318695,0.13649084834634057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,control,4350.664452318695
70934ba4-f327-4de4-bf7b-f723d01e8333,Юридическое лицо,Нет,Да,Да,Дизель,81,97,20,5193,с. Морозовск,Корпоративный автопарк,1,2,49.062073745565954,3647.2579904676645,0.0,0.0,0.0,0.0,1.019541294005487,0.0,0.0,0.9611490866389453,3,test,3996.005315587768
70934ba4-f327-4de4-bf7b-f723d01e8333,Юридическое лицо,Нет,Да,Да,Дизель,81,97,20,5193,с. Морозовск,Корпоративный автопарк,2,2,36.330596070192925,3062.0114705775854,0.0,0.0,0.0,0.0,0.9492914195378857,0.0,0.0,1.0333617105916848,3,control,3062.0114705775854
70934ba4-f327-4de4-bf7b-f723d01e8333,Юридическое лицо,Нет,Да,Да,Дизель,81,97,20,5193,с. Морозовск,Корпоративный автопарк,3,1,43.19907781916497,3404.7609894814527,0.0,0.0,0.0,0.0,0.9440506411890841,0.0,0.0,0.9793988186322202,3,control,3404.7609894814527
70934ba4-f327-4de4-bf7b-f723d01e8333,Юридическое лицо,Нет,Да,Да,Дизель,81,97,20,5193,с. Морозовск,Корпоративный автопарк,4,1,41.643422644315024,3059.731986446178,0.0,0.0,0.0,0.0,0.990257647682184,0.0,0.0,0.9731586896449332,3,control,3059.731986446178
70934ba4-f327-4de4-bf7b-f723d01e8333,Юридическое лицо,Нет,Да,Да,Дизель,81,97,20,5193,с. Морозовск,Корпоративный автопарк,5,0,45.04761551386087,4316.831565582844,0.0,0.0,0.0,0.0,1.0812520432572874,0.0,0.0,1.0700899894372624,3,test,4729.602876366374
70934ba4-f327-4de4-bf7b-f723d01e8333,Юридическое лицо,Нет,Да,Да,Дизель,81,97,20,5193,с. Морозовск,Корпоративный автопарк,6,5,45.257857956607495,5681.996412658024,0.0,0.0,0.0,0.0,1.0272301351296131,0.0,0.0,0.9946122015465085,3,test,6225.303482088127
fa08cf89-4f1b-4c4c-b91b-721500ddfeeb,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,3,2353,д. Рыльск,Экономный водитель,1,3,38.70262485916895,2814.663665562748,0.10384490498495387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,2814.663665562748
fa08cf89-4f1b-4c4c-b91b-721500ddfeeb,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,3,2353,д. Рыльск,Экономный водитель,2,4,35.49414156296154,3455.7481289522375,0.1229680006561506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,3455.7481289522375
fa08cf89-4f1b-4c4c-b91b-721500ddfeeb,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,3,2353,д. Рыльск,Экономный водитель,3,2,40.28129113743831,3726.5117750885265,0.09940841263002256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,3726.5117750885265
fa08cf89-4f1b-4c4c-b91b-721500ddfeeb,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,3,2353,д. Рыльск,Экономный водитель,4,2,37.016982375465886,3424.27901197433,0.12183248180739165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,3424.27901197433
fa08cf89-4f1b-4c4c-b91b-721500ddfeeb,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,3,2353,д. Рыльск,Экономный водитель,5,6,44.00888695571844,3634.7194746572636,0.08354983565966911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,test,3982.2678788725993
fa08cf89-4f1b-4c4c-b91b-721500ddfeeb,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,3,2353,д. Рыльск,Экономный водитель,6,5,45.62850198762573,3470.1452216180833,0.09642675302138876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,test,3801.9571929621884
5a806e5d-7aa1-407e-9a0d-5e1a31b0e059,Физическое лицо,Да,Нет,Нет,Бензин,58,20,6,1663,п. Белоярский,Эко-клиент,1,2,43.9004680685108,3067.4984476758837,0.0,1.0442633356924966,0.0,0.0,0.0,1.0236391574769317,0.0,0.0,1,control,3067.4984476758837
5a806e5d-7aa1-407e-9a0d-5e1a31b0e059,Физическое лицо,Да,Нет,Нет,Бензин,58,20,6,1663,п. Белоярский,Эко-клиент,2,5,47.27381779710235,2974.901384203282,0.0,1.0324639181460809,0.0,0.0,0.0,0.9204570291183647,0.0,0.0,1,control,2974.901384203282
5a806e5d-7aa1-407e-9a0d-5e1a31b0e059,Физическое лицо,Да,Нет,Нет,Бензин,58,20,6,1663,п. Белоярский,Эко-клиент,3,6,38.44489152891729,4018.1382326925186,0.0,1.0309530603435795,0.0,0.0,0.0,0.9869476697983013,0.0,0.0,1,control,4018.1382326925186
5a806e5d-7aa1-407e-9a0d-5e1a31b0e059,Физическое лицо,Да,Нет,Нет,Бензин,58,20,6,1663,п. Белоярский,Эко-клиент,4,1,37.43116508745552,3293.832292999052,0.0,0.9626727542991745,0.0,0.0,0.0,1.0357876824598984,0.0,0.0,1,test,3608.7853905259817
5a806e5d-7aa1-407e-9a0d-5e1a31b0e059,Физическое лицо,Да,Нет,Нет,Бензин,58,20,6,1663,п. Белоярский,Эко-клиент,5,6,41.03351544319744,3988.8891458416415,0.0,1.022916340939108,0.0,0.0,0.0,0.964904408660058,0.0,0.0,1,test,4370.302915706195
5a806e5d-7aa1-407e-9a0d-5e1a31b0e059,Физическое лицо,Да,Нет,Нет,Бензин,58,20,6,1663,п. Белоярский,Эко-клиент,6,4,35.53182115059617,3791.10663955405,0.0,1.0029901589469323,0.0,0.0,0.0,0.9534751392857942,0.0,0.0,1,control,3791.10663955405
f0609036-4420-40c2-8bdb-f50b18df3710,Юридическое лицо,Нет,Да,Да,Газ,90,104,18,5928,п. Тихвин,Корпоративный автопарк,1,4,39.57633375462708,4304.690172158569,0.0,0.0,0.0,0.0,1.0148062869578618,0.0,0.0,1.0146131285394744,3,test,4716.300534500555
f0609036-4420-40c2-8bdb-f50b18df3710,Юридическое лицо,Нет,Да,Да,Газ,90,104,18,5928,п. Тихвин,Корпоративный автопарк,2,3,39.36105440024595,2903.8719873162804,0.0,0.0,0.0,0.0,1.0399377034959985,0.0,0.0,1.0039017904269056,3,test,3181.537452911133
f0609036-4420-40c2-8bdb-f50b18df3710,Юридическое лицо,Нет,Да,Да,Газ,90,104,18,5928,п. Тихвин,Корпоративный автопарк,3,6,47.06375868410781,3902.1291139917603,0.0,0.0,0.0,0.0,0.9633181403958065,0.0,0.0,0.9489717908563884,3,control,3902.1291139917603
f0609036-4420-40c2-8bdb-f50b18df3710,Юридическое лицо,Нет,Да,Да,Газ,90,104,18,5928,п. Тихвин,Корпоративный автопарк,4,9,29.995580988830667,3332.749543327823,0.0,0.0,0.0,0.0,0.986702643003849,0.0,0.0,0.9548965481737551,3,control,3332.749543327823
f0609036-4420-40c2-8bdb-f50b18df3710,Юридическое лицо,Нет,Да,Да,Газ,90,104,18,5928,п. Тихвин,Корпоративный автопарк,5,3,39.06922626625548,3915.1388403003284,0.0,0.0,0.0,0.0,1.040187833250351,0.0,0.0,1.036196151827041,3,test,4289.500676396679
f0609036-4420-40c2-8bdb-f50b18df3710,Юридическое лицо,Нет,Да,Да,Газ,90,104,18,5928,п. Тихвин,Корпоративный автопарк,6,3,41.757888417155975,4111.07433601523,0.0,0.0,0.0,0.0,1.043371669139739,0.0,0.0,1.0232494766180158,3,test,4504.171337050624
7d92ef41-8c53-45dc-a9e1-352c3abb3597,Физическое лицо,Да,Нет,Нет,Дизель,55,21,10,3448,д. Чита,Постоянный клиент,1,5,42.89609119638724,4426.372966880646,0.04855102440371377,0.9936375328767684,0.0,0.0,0.0,0.0,0.0,1.0578289661597255,0,control,4426.372966880646
7d92ef41-8c53-45dc-a9e1-352c3abb3597,Физическое лицо,Да,Нет,Нет,Дизель,55,21,10,3448,д. Чита,Постоянный клиент,2,4,42.769755480271044,3069.463210712391,0.12086167809006096,0.9500604038368488,0.0,0.0,0.0,0.0,0.0,1.0488542441928772,0,control,3069.463210712391
7d92ef41-8c53-45dc-a9e1-352c3abb3597,Физическое лицо,Да,Нет,Нет,Дизель,55,21,10,3448,д. Чита,Постоянный клиент,3,5,39.091662834533246,4499.900747417753,0.11474120914638478,1.0067850610990445,0.0,0.0,0.0,0.0,0.0,1.0528371615836707,0,control,4499.900747417753
7d92ef41-8c53-45dc-a9e1-352c3abb3597,Физическое лицо,Да,Нет,Нет,Дизель,55,21,10,3448,д. Чита,Постоянный клиент,4,5,38.53589706292405,4150.200380665585,0.15608809290801096,1.0366525592938038,0.0,0.0,0.0,0.0,0.0,1.0072441247429103,0,test,4547.038576716523
7d92ef41-8c53-45dc-a9e1-352c3abb3597,Физическое лицо,Да,Нет,Нет,Дизель,55,21,10,3448,д. Чита,Постоянный клиент,5,3,39.810199848625864,3696.1614290048637,0.06640752670907941,0.9789983242373612,0.0,0.0,0.0,0.0,0.0,1.0153459164849483,0,control,3696.1614290048637
7d92ef41-8c53-45dc-a9e1-352c3abb3597,Физическое лицо,Да,Нет,Нет,Дизель,55,21,10,3448,д. Чита,Постоянный клиент,6,6,40.41951471483978,3162.34876022542,0.11317153389173663,1.034347745864261,0.0,0.0,0.0,0.0,0.0,0.9530987379993098,0,control,3162.34876022542
59248cdb-7a97-46f9-959b-b6454e887083,Юридическое лицо,Нет,Да,Да,Дизель,113,110,13,13686,п. Александров Гай,Грузоперевозчик,1,1,38.42810272248635,4047.7866067259665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,4047.7866067259665
59248cdb-7a97-46f9-959b-b6454e887083,Юридическое лицо,Нет,Да,Да,Дизель,113,110,13,13686,п. Александров Гай,Грузоперевозчик,2,1,35.73209967630731,3316.109426804828,0.0,0.0,0.05528572988558881,0.0,0.0,0.0,0.0,0.0,1,control,3316.109426804828
59248cdb-7a97-46f9-959b-b6454e887083,Юридическое лицо,Нет,Да,Да,Дизель,113,110,13,13686,п. Александров Гай,Грузоперевозчик,3,0,34.18069679721402,3803.267457636155,0.0,0.0,0.04087672811561792,0.0,0.06761980477389697,0.0,0.0,0.0,1,control,3803.267457636155
59248cdb-7a97-46f9-959b-b6454e887083,Юридическое лицо,Нет,Да,Да,Дизель,113,110,13,13686,п. Александров Гай,Грузоперевозчик,4,5,41.32380374236284,3604.3724305813607,0.0,0.0,0.04180475650558774,0.0,0.0,0.0,0.0,0.0,1,test,3949.019079430217
59248cdb-7a97-46f9-959b-b6454e887083,Юридическое лицо,Нет,Да,Да,Дизель,113,110,13,13686,п. Александров Гай,Грузоперевозчик,5,3,41.56073600617479,3401.901901543993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,control,3401.901901543993
59248cdb-7a97-46f9-959b-b6454e887083,Юридическое лицо,Нет,Да,Да,Дизель,113,110,13,13686,п. Александров Гай,Грузоперевозчик,6,6,39.15311634228104,4170.021899691353,0.0,0.0,0.06958656351982581,0.0,0.0,0.0,0.0,0.0,1,control,4170.021899691353
48692ce1-4441-437f-b435-d323b367b607,Физическое лицо,Нет,Нет,Нет,Дизель,41,45,4,2016,ст. Юрьевец (Иван.),Постоянный клиент,1,3,38.51467697893911,2501.0216929340368,0.09439777134847405,1.0550510450159143,0.0,0.0,0.0,0.0,0.0,0.9870224098235968,0,test,2740.1669981901255
48692ce1-4441-437f-b435-d323b367b607,Физическое лицо,Нет,Нет,Нет,Дизель,41,45,4,2016,ст. Юрьевец (Иван.),Постоянный клиент,2,1,42.46558080032169,2801.522506925373,0.12504213125941116,0.9569996269438852,0.0,0.0,0.0,0.0,0.0,1.0043480565966183,0,control,2801.522506925373
